dataset,instancia,negocios,C,archivo
DP,DP-111,111,181,..\instances\DP\DP-111.txt
DP,DP-111,111,191,..\instances\DP\DP-111.txt
DP,DP-111,111,201,..\instances\DP\DP-111.txt
DP,DP-111,111,211,..\instances\DP\DP-111.txt
DP,DP-111,111,221,..\instances\DP\DP-111.txt
DP,DP-111,111,231,..\instances\DP\DP-111.txt
DP,DP-111,111,241,..\instances\DP\DP-111.txt
DP,DP-111,111,251,..\instances\DP\DP-111.txt
DP,DP-111,111,261,..\instances\DP\DP-111.txt
DP,DP-111,111,271,..\instances\DP\DP-111.txt
DP,DP-111,111,281,..\instances\DP\DP-111.txt
DP,DP-111,111,291,..\instances\DP\DP-111.txt
DP,DP-111,111,301,..\instances\DP\DP-111.txt
DP,DP-111,111,311,..\instances\DP\DP-111.txt
DP,DP-111,111,321,..\instances\DP\DP-111.txt
DP,DP-111,111,331,..\instances\DP\DP-111.txt
DP,DP-111,111,341,..\instances\DP\DP-111.txt
DP,DP-111,111,351,..\instances\DP\DP-111.txt
DP,DP-111,111,361,..\instances\DP\DP-111.txt
DP,DP-111,111,371,..\instances\DP\DP-111.txt
DP,DP-111,111,381,..\instances\DP\DP-111.txt
DP,DP-111,111,391,..\instances\DP\DP-111.txt
DP,DP-111,111,401,..\instances\DP\DP-111.txt
DP,DP-111,111,411,..\instances\DP\DP-111.txt
DP,DP-111,111,421,..\instances\DP\DP-111.txt
DP,DP-111,111,431,..\instances\DP\DP-111.txt
DP,DP-111,111,441,..\instances\DP\DP-111.txt
DP,DP-111,111,451,..\instances\DP\DP-111.txt
DP,DP-111,111,461,..\instances\DP\DP-111.txt
DP,DP-111,111,471,..\instances\DP\DP-111.txt
DP,DP-111,111,481,..\instances\DP\DP-111.txt
DP,DP-111,111,491,..\instances\DP\DP-111.txt
DP,DP-111,111,501,..\instances\DP\DP-111.txt
DP,DP-111,111,511,..\instances\DP\DP-111.txt
DP,DP-111,111,521,..\instances\DP\DP-111.txt
DP,DP-111,111,531,..\instances\DP\DP-111.txt
DP,DP-111,111,541,..\instances\DP\DP-111.txt
DP,DP-111,111,551,..\instances\DP\DP-111.txt
DP,DP-111,111,561,..\instances\DP\DP-111.txt
DP,DP-111,111,571,..\instances\DP\DP-111.txt
DP,DP-111,111,581,..\instances\DP\DP-111.txt
DP,DP-111,111,591,..\instances\DP\DP-111.txt
DP,DP-111,111,601,..\instances\DP\DP-111.txt
DP,DP-111,111,611,..\instances\DP\DP-111.txt
DP,DP-111,111,621,..\instances\DP\DP-111.txt
DP,DP-111,111,631,..\instances\DP\DP-111.txt
DP,DP-111,111,641,..\instances\DP\DP-111.txt
DP,DP-111,111,651,..\instances\DP\DP-111.txt
DP,DP-111,111,661,..\instances\DP\DP-111.txt
DP,DP-111,111,671,..\instances\DP\DP-111.txt
DP,DP-111,111,681,..\instances\DP\DP-111.txt
DP,DP-111,111,691,..\instances\DP\DP-111.txt
DP,DP-111,111,701,..\instances\DP\DP-111.txt
DP,DP-111,111,711,..\instances\DP\DP-111.txt
DP,DP-111,111,721,..\instances\DP\DP-111.txt
DP,DP-111,111,731,..\instances\DP\DP-111.txt
DP,DP-111,111,741,..\instances\DP\DP-111.txt
DP,DP-111,111,751,..\instances\DP\DP-111.txt
DP,DP-111,111,761,..\instances\DP\DP-111.txt
DP,DP-111,111,771,..\instances\DP\DP-111.txt
DP,DP-111,111,781,..\instances\DP\DP-111.txt
DP,DP-111,111,791,..\instances\DP\DP-111.txt
DP,DP-111,111,801,..\instances\DP\DP-111.txt
DP,DP-111,111,811,..\instances\DP\DP-111.txt
DP,DP-111,111,821,..\instances\DP\DP-111.txt
DP,DP-111,111,831,..\instances\DP\DP-111.txt
DP,DP-111,111,841,..\instances\DP\DP-111.txt
DP,DP-111,111,851,..\instances\DP\DP-111.txt
DP,DP-111,111,861,..\instances\DP\DP-111.txt
DP,DP-111,111,871,..\instances\DP\DP-111.txt
DP,DP-111,111,881,..\instances\DP\DP-111.txt
DP,DP-111,111,891,..\instances\DP\DP-111.txt
DP,DP-111,111,901,..\instances\DP\DP-111.txt
DP,DP-111,111,911,..\instances\DP\DP-111.txt
DP,DP-111,111,921,..\instances\DP\DP-111.txt
DP,DP-111,111,931,..\instances\DP\DP-111.txt
DP,DP-111,111,941,..\instances\DP\DP-111.txt
DP,DP-111,111,951,..\instances\DP\DP-111.txt
DP,DP-111,111,961,..\instances\DP\DP-111.txt
DP,DP-111,111,971,..\instances\DP\DP-111.txt
DP,DP-111,111,981,..\instances\DP\DP-111.txt
DP,DP-111,111,991,..\instances\DP\DP-111.txt
DP,DP-121,121,1,..\instances\DP\DP-121.txt
DP,DP-121,121,11,..\instances\DP\DP-121.txt
DP,DP-121,121,21,..\instances\DP\DP-121.txt
DP,DP-121,121,31,..\instances\DP\DP-121.txt
DP,DP-121,121,41,..\instances\DP\DP-121.txt
DP,DP-121,121,51,..\instances\DP\DP-121.txt
DP,DP-121,121,61,..\instances\DP\DP-121.txt
DP,DP-121,121,71,..\instances\DP\DP-121.txt
DP,DP-121,121,81,..\instances\DP\DP-121.txt
DP,DP-121,121,91,..\instances\DP\DP-121.txt
DP,DP-121,121,101,..\instances\DP\DP-121.txt
DP,DP-121,121,111,..\instances\DP\DP-121.txt
DP,DP-121,121,121,..\instances\DP\DP-121.txt
DP,DP-121,121,131,..\instances\DP\DP-121.txt
DP,DP-121,121,141,..\instances\DP\DP-121.txt
DP,DP-121,121,151,..\instances\DP\DP-121.txt
DP,DP-121,121,161,..\instances\DP\DP-121.txt
DP,DP-121,121,171,..\instances\DP\DP-121.txt
DP,DP-121,121,181,..\instances\DP\DP-121.txt
DP,DP-121,121,191,..\instances\DP\DP-121.txt
DP,DP-121,121,201,..\instances\DP\DP-121.txt
DP,DP-121,121,211,..\instances\DP\DP-121.txt
DP,DP-121,121,221,..\instances\DP\DP-121.txt
DP,DP-121,121,231,..\instances\DP\DP-121.txt
DP,DP-121,121,241,..\instances\DP\DP-121.txt
DP,DP-121,121,251,..\instances\DP\DP-121.txt
DP,DP-121,121,261,..\instances\DP\DP-121.txt
DP,DP-121,121,271,..\instances\DP\DP-121.txt
DP,DP-121,121,281,..\instances\DP\DP-121.txt
DP,DP-121,121,291,..\instances\DP\DP-121.txt
DP,DP-121,121,301,..\instances\DP\DP-121.txt
DP,DP-121,121,311,..\instances\DP\DP-121.txt
DP,DP-121,121,321,..\instances\DP\DP-121.txt
DP,DP-121,121,331,..\instances\DP\DP-121.txt
DP,DP-121,121,341,..\instances\DP\DP-121.txt
DP,DP-121,121,351,..\instances\DP\DP-121.txt
DP,DP-121,121,361,..\instances\DP\DP-121.txt
DP,DP-121,121,371,..\instances\DP\DP-121.txt
DP,DP-121,121,381,..\instances\DP\DP-121.txt
DP,DP-121,121,391,..\instances\DP\DP-121.txt
DP,DP-121,121,401,..\instances\DP\DP-121.txt
DP,DP-121,121,411,..\instances\DP\DP-121.txt
DP,DP-121,121,421,..\instances\DP\DP-121.txt
DP,DP-121,121,431,..\instances\DP\DP-121.txt
DP,DP-121,121,441,..\instances\DP\DP-121.txt
DP,DP-121,121,451,..\instances\DP\DP-121.txt
DP,DP-121,121,461,..\instances\DP\DP-121.txt
DP,DP-121,121,471,..\instances\DP\DP-121.txt
DP,DP-121,121,481,..\instances\DP\DP-121.txt
DP,DP-121,121,491,..\instances\DP\DP-121.txt
DP,DP-121,121,501,..\instances\DP\DP-121.txt
DP,DP-121,121,511,..\instances\DP\DP-121.txt
DP,DP-121,121,521,..\instances\DP\DP-121.txt
DP,DP-121,121,531,..\instances\DP\DP-121.txt
DP,DP-121,121,541,..\instances\DP\DP-121.txt
DP,DP-121,121,551,..\instances\DP\DP-121.txt
DP,DP-121,121,561,..\instances\DP\DP-121.txt
DP,DP-121,121,571,..\instances\DP\DP-121.txt
DP,DP-121,121,581,..\instances\DP\DP-121.txt
DP,DP-121,121,591,..\instances\DP\DP-121.txt
DP,DP-121,121,601,..\instances\DP\DP-121.txt
DP,DP-121,121,611,..\instances\DP\DP-121.txt
DP,DP-121,121,621,..\instances\DP\DP-121.txt
DP,DP-121,121,631,..\instances\DP\DP-121.txt
DP,DP-121,121,641,..\instances\DP\DP-121.txt
DP,DP-121,121,651,..\instances\DP\DP-121.txt
DP,DP-121,121,661,..\instances\DP\DP-121.txt
DP,DP-121,121,671,..\instances\DP\DP-121.txt
DP,DP-121,121,681,..\instances\DP\DP-121.txt
DP,DP-121,121,691,..\instances\DP\DP-121.txt
DP,DP-121,121,701,..\instances\DP\DP-121.txt
DP,DP-121,121,711,..\instances\DP\DP-121.txt
DP,DP-121,121,721,..\instances\DP\DP-121.txt
DP,DP-121,121,731,..\instances\DP\DP-121.txt
DP,DP-121,121,741,..\instances\DP\DP-121.txt
DP,DP-121,121,751,..\instances\DP\DP-121.txt
DP,DP-121,121,761,..\instances\DP\DP-121.txt
DP,DP-121,121,771,..\instances\DP\DP-121.txt
DP,DP-121,121,781,..\instances\DP\DP-121.txt
DP,DP-121,121,791,..\instances\DP\DP-121.txt
DP,DP-121,121,801,..\instances\DP\DP-121.txt
DP,DP-121,121,811,..\instances\DP\DP-121.txt
DP,DP-121,121,821,..\instances\DP\DP-121.txt
DP,DP-121,121,831,..\instances\DP\DP-121.txt
DP,DP-121,121,841,..\instances\DP\DP-121.txt
DP,DP-121,121,851,..\instances\DP\DP-121.txt
DP,DP-121,121,861,..\instances\DP\DP-121.txt
DP,DP-121,121,871,..\instances\DP\DP-121.txt
DP,DP-121,121,881,..\instances\DP\DP-121.txt
DP,DP-121,121,891,..\instances\DP\DP-121.txt
DP,DP-121,121,901,..\instances\DP\DP-121.txt
DP,DP-121,121,911,..\instances\DP\DP-121.txt
DP,DP-121,121,921,..\instances\DP\DP-121.txt
DP,DP-121,121,931,..\instances\DP\DP-121.txt
DP,DP-121,121,941,..\instances\DP\DP-121.txt
DP,DP-121,121,951,..\instances\DP\DP-121.txt
DP,DP-121,121,961,..\instances\DP\DP-121.txt
DP,DP-121,121,971,..\instances\DP\DP-121.txt
DP,DP-121,121,981,..\instances\DP\DP-121.txt
DP,DP-121,121,991,..\instances\DP\DP-121.txt
DP,DP-131,131,1,..\instances\DP\DP-131.txt
DP,DP-131,131,11,..\instances\DP\DP-131.txt
DP,DP-131,131,21,..\instances\DP\DP-131.txt
DP,DP-131,131,31,..\instances\DP\DP-131.txt
DP,DP-131,131,41,..\instances\DP\DP-131.txt
DP,DP-131,131,51,..\instances\DP\DP-131.txt
DP,DP-131,131,61,..\instances\DP\DP-131.txt
DP,DP-131,131,71,..\instances\DP\DP-131.txt
DP,DP-131,131,81,..\instances\DP\DP-131.txt
DP,DP-131,131,91,..\instances\DP\DP-131.txt
DP,DP-131,131,101,..\instances\DP\DP-131.txt
DP,DP-131,131,111,..\instances\DP\DP-131.txt
DP,DP-131,131,121,..\instances\DP\DP-131.txt
DP,DP-131,131,131,..\instances\DP\DP-131.txt
DP,DP-131,131,141,..\instances\DP\DP-131.txt
DP,DP-131,131,151,..\instances\DP\DP-131.txt
DP,DP-131,131,161,..\instances\DP\DP-131.txt
DP,DP-131,131,171,..\instances\DP\DP-131.txt
DP,DP-131,131,181,..\instances\DP\DP-131.txt
DP,DP-131,131,191,..\instances\DP\DP-131.txt
DP,DP-131,131,201,..\instances\DP\DP-131.txt
DP,DP-131,131,211,..\instances\DP\DP-131.txt
DP,DP-131,131,221,..\instances\DP\DP-131.txt
DP,DP-131,131,231,..\instances\DP\DP-131.txt
DP,DP-131,131,241,..\instances\DP\DP-131.txt
DP,DP-131,131,251,..\instances\DP\DP-131.txt
DP,DP-131,131,261,..\instances\DP\DP-131.txt
DP,DP-131,131,271,..\instances\DP\DP-131.txt
DP,DP-131,131,281,..\instances\DP\DP-131.txt
DP,DP-131,131,291,..\instances\DP\DP-131.txt
DP,DP-131,131,301,..\instances\DP\DP-131.txt
DP,DP-131,131,311,..\instances\DP\DP-131.txt
DP,DP-131,131,321,..\instances\DP\DP-131.txt
DP,DP-131,131,331,..\instances\DP\DP-131.txt
DP,DP-131,131,341,..\instances\DP\DP-131.txt
DP,DP-131,131,351,..\instances\DP\DP-131.txt
DP,DP-131,131,361,..\instances\DP\DP-131.txt
DP,DP-131,131,371,..\instances\DP\DP-131.txt
DP,DP-131,131,381,..\instances\DP\DP-131.txt
DP,DP-131,131,391,..\instances\DP\DP-131.txt
DP,DP-131,131,401,..\instances\DP\DP-131.txt
DP,DP-131,131,411,..\instances\DP\DP-131.txt
DP,DP-131,131,421,..\instances\DP\DP-131.txt
DP,DP-131,131,431,..\instances\DP\DP-131.txt
DP,DP-131,131,441,..\instances\DP\DP-131.txt
DP,DP-131,131,451,..\instances\DP\DP-131.txt
DP,DP-131,131,461,..\instances\DP\DP-131.txt
DP,DP-131,131,471,..\instances\DP\DP-131.txt
DP,DP-131,131,481,..\instances\DP\DP-131.txt
DP,DP-131,131,491,..\instances\DP\DP-131.txt
DP,DP-131,131,501,..\instances\DP\DP-131.txt
DP,DP-131,131,511,..\instances\DP\DP-131.txt
DP,DP-131,131,521,..\instances\DP\DP-131.txt
DP,DP-131,131,531,..\instances\DP\DP-131.txt
DP,DP-131,131,541,..\instances\DP\DP-131.txt
DP,DP-131,131,551,..\instances\DP\DP-131.txt
DP,DP-131,131,561,..\instances\DP\DP-131.txt
DP,DP-131,131,571,..\instances\DP\DP-131.txt
DP,DP-131,131,581,..\instances\DP\DP-131.txt
DP,DP-131,131,591,..\instances\DP\DP-131.txt
DP,DP-131,131,601,..\instances\DP\DP-131.txt
DP,DP-131,131,611,..\instances\DP\DP-131.txt
DP,DP-131,131,621,..\instances\DP\DP-131.txt
DP,DP-131,131,631,..\instances\DP\DP-131.txt
DP,DP-131,131,641,..\instances\DP\DP-131.txt
DP,DP-131,131,651,..\instances\DP\DP-131.txt
DP,DP-131,131,661,..\instances\DP\DP-131.txt
DP,DP-131,131,671,..\instances\DP\DP-131.txt
DP,DP-131,131,681,..\instances\DP\DP-131.txt
DP,DP-131,131,691,..\instances\DP\DP-131.txt
DP,DP-131,131,701,..\instances\DP\DP-131.txt
DP,DP-131,131,711,..\instances\DP\DP-131.txt
DP,DP-131,131,721,..\instances\DP\DP-131.txt
DP,DP-131,131,731,..\instances\DP\DP-131.txt
DP,DP-131,131,741,..\instances\DP\DP-131.txt
DP,DP-131,131,751,..\instances\DP\DP-131.txt
DP,DP-131,131,761,..\instances\DP\DP-131.txt
DP,DP-131,131,771,..\instances\DP\DP-131.txt
DP,DP-131,131,781,..\instances\DP\DP-131.txt
DP,DP-131,131,791,..\instances\DP\DP-131.txt
DP,DP-131,131,801,..\instances\DP\DP-131.txt
DP,DP-131,131,811,..\instances\DP\DP-131.txt
DP,DP-131,131,821,..\instances\DP\DP-131.txt
DP,DP-131,131,831,..\instances\DP\DP-131.txt
DP,DP-131,131,841,..\instances\DP\DP-131.txt
DP,DP-131,131,851,..\instances\DP\DP-131.txt
DP,DP-131,131,861,..\instances\DP\DP-131.txt
DP,DP-131,131,871,..\instances\DP\DP-131.txt
DP,DP-131,131,881,..\instances\DP\DP-131.txt
DP,DP-131,131,891,..\instances\DP\DP-131.txt
DP,DP-131,131,901,..\instances\DP\DP-131.txt
DP,DP-131,131,911,..\instances\DP\DP-131.txt
DP,DP-131,131,921,..\instances\DP\DP-131.txt
DP,DP-131,131,931,..\instances\DP\DP-131.txt
DP,DP-131,131,941,..\instances\DP\DP-131.txt
DP,DP-131,131,951,..\instances\DP\DP-131.txt
DP,DP-131,131,961,..\instances\DP\DP-131.txt
DP,DP-131,131,971,..\instances\DP\DP-131.txt
DP,DP-131,131,981,..\instances\DP\DP-131.txt
DP,DP-131,131,991,..\instances\DP\DP-131.txt
DP,DP-141,141,1,..\instances\DP\DP-141.txt
DP,DP-141,141,11,..\instances\DP\DP-141.txt
DP,DP-141,141,21,..\instances\DP\DP-141.txt
DP,DP-141,141,31,..\instances\DP\DP-141.txt
DP,DP-141,141,41,..\instances\DP\DP-141.txt
DP,DP-141,141,51,..\instances\DP\DP-141.txt
DP,DP-141,141,61,..\instances\DP\DP-141.txt
DP,DP-141,141,71,..\instances\DP\DP-141.txt
DP,DP-141,141,81,..\instances\DP\DP-141.txt
DP,DP-141,141,91,..\instances\DP\DP-141.txt
DP,DP-141,141,101,..\instances\DP\DP-141.txt
DP,DP-141,141,111,..\instances\DP\DP-141.txt
DP,DP-141,141,121,..\instances\DP\DP-141.txt
DP,DP-141,141,131,..\instances\DP\DP-141.txt
DP,DP-141,141,141,..\instances\DP\DP-141.txt
DP,DP-141,141,151,..\instances\DP\DP-141.txt
DP,DP-141,141,161,..\instances\DP\DP-141.txt
DP,DP-141,141,171,..\instances\DP\DP-141.txt
DP,DP-141,141,181,..\instances\DP\DP-141.txt
DP,DP-141,141,191,..\instances\DP\DP-141.txt
DP,DP-141,141,201,..\instances\DP\DP-141.txt
DP,DP-141,141,211,..\instances\DP\DP-141.txt
DP,DP-141,141,221,..\instances\DP\DP-141.txt
DP,DP-141,141,231,..\instances\DP\DP-141.txt
DP,DP-141,141,241,..\instances\DP\DP-141.txt
DP,DP-141,141,251,..\instances\DP\DP-141.txt
DP,DP-141,141,261,..\instances\DP\DP-141.txt
DP,DP-141,141,271,..\instances\DP\DP-141.txt
DP,DP-141,141,281,..\instances\DP\DP-141.txt
DP,DP-141,141,291,..\instances\DP\DP-141.txt
DP,DP-141,141,301,..\instances\DP\DP-141.txt
DP,DP-141,141,311,..\instances\DP\DP-141.txt
DP,DP-141,141,321,..\instances\DP\DP-141.txt
DP,DP-141,141,331,..\instances\DP\DP-141.txt
DP,DP-141,141,341,..\instances\DP\DP-141.txt
DP,DP-141,141,351,..\instances\DP\DP-141.txt
DP,DP-141,141,361,..\instances\DP\DP-141.txt
DP,DP-141,141,371,..\instances\DP\DP-141.txt
DP,DP-141,141,381,..\instances\DP\DP-141.txt
DP,DP-141,141,391,..\instances\DP\DP-141.txt
DP,DP-141,141,401,..\instances\DP\DP-141.txt
DP,DP-141,141,411,..\instances\DP\DP-141.txt
DP,DP-141,141,421,..\instances\DP\DP-141.txt
DP,DP-141,141,431,..\instances\DP\DP-141.txt
DP,DP-141,141,441,..\instances\DP\DP-141.txt
DP,DP-141,141,451,..\instances\DP\DP-141.txt
DP,DP-141,141,461,..\instances\DP\DP-141.txt
DP,DP-141,141,471,..\instances\DP\DP-141.txt
DP,DP-141,141,481,..\instances\DP\DP-141.txt
DP,DP-141,141,491,..\instances\DP\DP-141.txt
DP,DP-141,141,501,..\instances\DP\DP-141.txt
DP,DP-141,141,511,..\instances\DP\DP-141.txt
DP,DP-141,141,521,..\instances\DP\DP-141.txt
DP,DP-141,141,531,..\instances\DP\DP-141.txt
DP,DP-141,141,541,..\instances\DP\DP-141.txt
DP,DP-141,141,551,..\instances\DP\DP-141.txt
DP,DP-141,141,561,..\instances\DP\DP-141.txt
DP,DP-141,141,571,..\instances\DP\DP-141.txt
DP,DP-141,141,581,..\instances\DP\DP-141.txt
DP,DP-141,141,591,..\instances\DP\DP-141.txt
DP,DP-141,141,601,..\instances\DP\DP-141.txt
DP,DP-141,141,611,..\instances\DP\DP-141.txt
DP,DP-141,141,621,..\instances\DP\DP-141.txt
DP,DP-141,141,631,..\instances\DP\DP-141.txt
DP,DP-141,141,641,..\instances\DP\DP-141.txt
DP,DP-141,141,651,..\instances\DP\DP-141.txt
DP,DP-141,141,661,..\instances\DP\DP-141.txt
DP,DP-141,141,671,..\instances\DP\DP-141.txt
DP,DP-141,141,681,..\instances\DP\DP-141.txt
DP,DP-141,141,691,..\instances\DP\DP-141.txt
DP,DP-141,141,701,..\instances\DP\DP-141.txt
DP,DP-141,141,711,..\instances\DP\DP-141.txt
DP,DP-141,141,721,..\instances\DP\DP-141.txt
DP,DP-141,141,731,..\instances\DP\DP-141.txt
DP,DP-141,141,741,..\instances\DP\DP-141.txt
DP,DP-141,141,751,..\instances\DP\DP-141.txt
DP,DP-141,141,761,..\instances\DP\DP-141.txt
DP,DP-141,141,771,..\instances\DP\DP-141.txt
DP,DP-141,141,781,..\instances\DP\DP-141.txt
DP,DP-141,141,791,..\instances\DP\DP-141.txt
DP,DP-141,141,801,..\instances\DP\DP-141.txt
DP,DP-141,141,811,..\instances\DP\DP-141.txt
DP,DP-141,141,821,..\instances\DP\DP-141.txt
DP,DP-141,141,831,..\instances\DP\DP-141.txt
DP,DP-141,141,841,..\instances\DP\DP-141.txt
DP,DP-141,141,851,..\instances\DP\DP-141.txt
DP,DP-141,141,861,..\instances\DP\DP-141.txt
DP,DP-141,141,871,..\instances\DP\DP-141.txt
DP,DP-141,141,881,..\instances\DP\DP-141.txt
DP,DP-141,141,891,..\instances\DP\DP-141.txt
DP,DP-141,141,901,..\instances\DP\DP-141.txt
DP,DP-141,141,911,..\instances\DP\DP-141.txt
DP,DP-141,141,921,..\instances\DP\DP-141.txt
DP,DP-141,141,931,..\instances\DP\DP-141.txt
DP,DP-141,141,941,..\instances\DP\DP-141.txt
DP,DP-141,141,951,..\instances\DP\DP-141.txt
DP,DP-141,141,961,..\instances\DP\DP-141.txt
DP,DP-141,141,971,..\instances\DP\DP-141.txt
DP,DP-141,141,981,..\instances\DP\DP-141.txt
DP,DP-141,141,991,..\instances\DP\DP-141.txt
DP,DP-151,151,1,..\instances\DP\DP-151.txt
DP,DP-151,151,11,..\instances\DP\DP-151.txt
DP,DP-151,151,21,..\instances\DP\DP-151.txt
DP,DP-151,151,31,..\instances\DP\DP-151.txt
DP,DP-151,151,41,..\instances\DP\DP-151.txt
DP,DP-151,151,51,..\instances\DP\DP-151.txt
DP,DP-151,151,61,..\instances\DP\DP-151.txt
DP,DP-151,151,71,..\instances\DP\DP-151.txt
DP,DP-151,151,81,..\instances\DP\DP-151.txt
DP,DP-151,151,91,..\instances\DP\DP-151.txt
DP,DP-151,151,101,..\instances\DP\DP-151.txt
DP,DP-151,151,111,..\instances\DP\DP-151.txt
DP,DP-151,151,121,..\instances\DP\DP-151.txt
DP,DP-151,151,131,..\instances\DP\DP-151.txt
DP,DP-151,151,141,..\instances\DP\DP-151.txt
DP,DP-151,151,151,..\instances\DP\DP-151.txt
DP,DP-151,151,161,..\instances\DP\DP-151.txt
DP,DP-151,151,171,..\instances\DP\DP-151.txt
DP,DP-151,151,181,..\instances\DP\DP-151.txt
DP,DP-151,151,191,..\instances\DP\DP-151.txt
DP,DP-151,151,201,..\instances\DP\DP-151.txt
DP,DP-151,151,211,..\instances\DP\DP-151.txt
DP,DP-151,151,221,..\instances\DP\DP-151.txt
DP,DP-151,151,231,..\instances\DP\DP-151.txt
DP,DP-151,151,241,..\instances\DP\DP-151.txt
DP,DP-151,151,251,..\instances\DP\DP-151.txt
DP,DP-151,151,261,..\instances\DP\DP-151.txt
DP,DP-151,151,271,..\instances\DP\DP-151.txt
DP,DP-151,151,281,..\instances\DP\DP-151.txt
DP,DP-151,151,291,..\instances\DP\DP-151.txt
DP,DP-151,151,301,..\instances\DP\DP-151.txt
DP,DP-151,151,311,..\instances\DP\DP-151.txt
DP,DP-151,151,321,..\instances\DP\DP-151.txt
DP,DP-151,151,331,..\instances\DP\DP-151.txt
DP,DP-151,151,341,..\instances\DP\DP-151.txt
DP,DP-151,151,351,..\instances\DP\DP-151.txt
DP,DP-151,151,361,..\instances\DP\DP-151.txt
DP,DP-151,151,371,..\instances\DP\DP-151.txt
DP,DP-151,151,381,..\instances\DP\DP-151.txt
DP,DP-151,151,391,..\instances\DP\DP-151.txt
DP,DP-151,151,401,..\instances\DP\DP-151.txt
DP,DP-151,151,411,..\instances\DP\DP-151.txt
DP,DP-151,151,421,..\instances\DP\DP-151.txt
DP,DP-151,151,431,..\instances\DP\DP-151.txt
DP,DP-151,151,441,..\instances\DP\DP-151.txt
DP,DP-151,151,451,..\instances\DP\DP-151.txt
DP,DP-151,151,461,..\instances\DP\DP-151.txt
DP,DP-151,151,471,..\instances\DP\DP-151.txt
DP,DP-151,151,481,..\instances\DP\DP-151.txt
DP,DP-151,151,491,..\instances\DP\DP-151.txt
DP,DP-151,151,501,..\instances\DP\DP-151.txt
DP,DP-151,151,511,..\instances\DP\DP-151.txt
DP,DP-151,151,521,..\instances\DP\DP-151.txt
DP,DP-151,151,531,..\instances\DP\DP-151.txt
DP,DP-151,151,541,..\instances\DP\DP-151.txt
DP,DP-151,151,551,..\instances\DP\DP-151.txt
DP,DP-151,151,561,..\instances\DP\DP-151.txt
DP,DP-151,151,571,..\instances\DP\DP-151.txt
DP,DP-151,151,581,..\instances\DP\DP-151.txt
DP,DP-151,151,591,..\instances\DP\DP-151.txt
DP,DP-151,151,601,..\instances\DP\DP-151.txt
DP,DP-151,151,611,..\instances\DP\DP-151.txt
DP,DP-151,151,621,..\instances\DP\DP-151.txt
DP,DP-151,151,631,..\instances\DP\DP-151.txt
DP,DP-151,151,641,..\instances\DP\DP-151.txt
DP,DP-151,151,651,..\instances\DP\DP-151.txt
DP,DP-151,151,661,..\instances\DP\DP-151.txt
DP,DP-151,151,671,..\instances\DP\DP-151.txt
DP,DP-151,151,681,..\instances\DP\DP-151.txt
DP,DP-151,151,691,..\instances\DP\DP-151.txt
DP,DP-151,151,701,..\instances\DP\DP-151.txt
DP,DP-151,151,711,..\instances\DP\DP-151.txt
DP,DP-151,151,721,..\instances\DP\DP-151.txt
DP,DP-151,151,731,..\instances\DP\DP-151.txt
DP,DP-151,151,741,..\instances\DP\DP-151.txt
DP,DP-151,151,751,..\instances\DP\DP-151.txt
DP,DP-151,151,761,..\instances\DP\DP-151.txt
DP,DP-151,151,771,..\instances\DP\DP-151.txt
DP,DP-151,151,781,..\instances\DP\DP-151.txt
DP,DP-151,151,791,..\instances\DP\DP-151.txt
DP,DP-151,151,801,..\instances\DP\DP-151.txt
DP,DP-151,151,811,..\instances\DP\DP-151.txt
DP,DP-151,151,821,..\instances\DP\DP-151.txt
DP,DP-151,151,831,..\instances\DP\DP-151.txt
DP,DP-151,151,841,..\instances\DP\DP-151.txt
DP,DP-151,151,851,..\instances\DP\DP-151.txt
DP,DP-151,151,861,..\instances\DP\DP-151.txt
DP,DP-151,151,871,..\instances\DP\DP-151.txt
DP,DP-151,151,881,..\instances\DP\DP-151.txt
DP,DP-151,151,891,..\instances\DP\DP-151.txt
DP,DP-151,151,901,..\instances\DP\DP-151.txt
DP,DP-151,151,911,..\instances\DP\DP-151.txt
DP,DP-151,151,921,..\instances\DP\DP-151.txt
DP,DP-151,151,931,..\instances\DP\DP-151.txt
DP,DP-151,151,941,..\instances\DP\DP-151.txt
DP,DP-151,151,951,..\instances\DP\DP-151.txt
DP,DP-151,151,961,..\instances\DP\DP-151.txt
DP,DP-151,151,971,..\instances\DP\DP-151.txt
DP,DP-151,151,981,..\instances\DP\DP-151.txt
DP,DP-151,151,991,..\instances\DP\DP-151.txt
DP,DP-161,161,1,..\instances\DP\DP-161.txt
DP,DP-161,161,11,..\instances\DP\DP-161.txt
DP,DP-161,161,21,..\instances\DP\DP-161.txt
DP,DP-161,161,31,..\instances\DP\DP-161.txt
DP,DP-161,161,41,..\instances\DP\DP-161.txt
DP,DP-161,161,51,..\instances\DP\DP-161.txt
DP,DP-161,161,61,..\instances\DP\DP-161.txt
DP,DP-161,161,71,..\instances\DP\DP-161.txt
DP,DP-161,161,81,..\instances\DP\DP-161.txt
DP,DP-161,161,91,..\instances\DP\DP-161.txt
DP,DP-161,161,101,..\instances\DP\DP-161.txt
DP,DP-161,161,111,..\instances\DP\DP-161.txt
DP,DP-161,161,121,..\instances\DP\DP-161.txt
DP,DP-161,161,131,..\instances\DP\DP-161.txt
DP,DP-161,161,141,..\instances\DP\DP-161.txt
DP,DP-161,161,151,..\instances\DP\DP-161.txt
DP,DP-161,161,161,..\instances\DP\DP-161.txt
